,text,label
719,公投一定有效請你一定投票選舉公報暗藏伏筆最近有不少人質疑公投的效力甚至質疑反萊豬若通過政府會不會照做翻開選舉公報政府說不管反萊豬結果如何年月日農委會的公告均不受其法律效力影響看到有些人藉此鼓吹大家不去投票主張政府可以不甩公投結果但這是錯誤資訊翻開去年月日的公告農委會表示國內禁用瘦肉精國外的使用則不受限這其實是廢話因為我國的政府本來就不能禁止國外豬農使用瘦肉精無論公投過不過這篇公告只是重申國內的豬農不得使用萊劑跟萊豬進不進口無關但是反萊豬公投若通過我們就可以要求政府依公投法條由總統或權責機關實現反萊豬之必要處置也就是收回豬肉的萊劑容許值從豬肉以及肝腎修改為容許實現反萊豬的目的國內豬農禁用的藥物卻要台灣民眾吃公投在即請不要放棄自己的權利去投票就對了的反日本核食進口公投通過成功阻擋民進黨進口反萊豬公投若過民進黨敢違逆公投就等著倒台堅定站出來投下同意票,2
720,楊植斗已經為公投絕食小時體力嚴重消耗的他現在連説話都有點困難為他感到心疼在囂張的民進黨前面他沒有選擇明哲保身他沒有選擇沈默噤聲他燃燒自己的身體不是為自己也不是為了國民黨只是為了捍衛人民的食安為了捍衛人民的公投總要有人挺身而出前天凌晨一位已離開民進黨我非常尊敬的政治前輩打電話給我對我説你們真傻傻的讓人心疼但因為你們的傻我會去投票加油傻瓜們因為力量太小只能拼盡全力最後四天加油傻瓜們,2
721,這多天最感動的是支持者的熱情昨晚點一位師傅心疼我們多天的辛勞特地來自由廣場幫我鬆一下筋骨頓時覺得神清氣爽精神百倍努力進前公投加油,2
722,每日清晨向中華民國致敬第夜完成還剩天個同意加油加油,2
723,第夜不捨絕食拚公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
724,不捨絕食催票帳篷我來捐最後關頭卻還有不少人不知道要公投為了衝中間選民的投票率為了提醒大家這週末去投票楊植斗丶黃士修拿自己的身體當武器號召大家關注讓公投的議題繼續發酵從今天起黃士修將在自由廣場絕食靜坐而我的辦公室主任植斗也將在今天晚間點絕時滿小時除了黃士修丶楊植斗還有侯漢廷以及高毓安都受到號召到自由廣場絕食靜坐不捨他們為了公投拚命加上今天氣溫又降我能做的就是為他們在自由廣場遮風蔽雨替他們架起雨帳跟睡覺的帳篷這個政府已聽不見人民的聲音逼得公民出來犧牲自己我們怎能不努力催票燃燒到最後一刻呢在自由廣場上爭民主我陪著戰士們加油,2
725,抓緊空檔就在辦公室努力的簽百萬網紅不是夢希望新書能早一點寄到讀者的手上因為要簽的書真的很多請大家再多給我一點時間囉,2
726,范雲狂吐蔡英文不轉發對不起范雲,3
727,高雄人不喜歡迴力鏢市長四個不同意就是不同意中國併吞台灣陳其邁卸下了暖男面具又開始賣起芒果乾雖然台灣人民被迫吃萊豬但台灣人民不是豬請陳其邁不要把台灣人民當成豬請問陳其邁公投大選和中國併吞台灣什麼關係反萊豬護藻礁重啟核四和中國併吞台灣什麼關係而這又讓我想到前二天我到高雄宣傳公投拜訪朋友時一位高雄在地朋友對我説高雄人敦厚重然諾陳其邁上任高雄市長這一段時間不誠實不厚道的風格一再用迴力鏢打自己已經怨言四起陳其邁不該低估這一股民怨就以這次用併吞說恐嚇人民為例如果陳其邁年沒說過萊豬進來總統下台如果年他沒說不要把公投綁大選當成毒蛇猛獸全世界所有公投幾乎都是綁大選那麼他把同意反萊豬同意公投綁大選的人說成同意中國併吞台灣也就罷了但陳其邁曾經是反萊豬大將公投綁大選信徒這樣公然拿迴力鏢打自己的臉是很犯高雄人忌諱的我真心勸告陳其邁相由心生謊由口出高雄人不喜歡自毀信念的政治人物高雄人也不喜歡把人民當笨蛋的政治人物另一位高雄在地議員也告訴我陳其邁很在意羅智強説他是迴力鏢王子但若要人不說除非己莫為羅智強説不說陳其邁是迴力鏢王子不是關鍵真正的關鍵是陳其邁不要總是輕易的用迴力鏢打臉自己建議今天的陳其邁向和的陳其邁道歉他不該扣公投同意方併吞的帽子因為至少反萊豬和公投綁大選是陳其邁過去的主張總不成陳其邁是自控年和年的陳其邁同意中國併吞台灣吧,6
728,公投戰車金強高雄掃街宣講在台北與高金素梅合體掃街高金的公投小戰車大獲好評很多人向我們比讚大喊金強這個黃金週末我們倆再次合體南下到高雄宣傳公投小戰車從左營到大寮繼續催出同意票也感謝高金團隊的快手剪輯將這些感動全紀錄下來剩下一週囉大家用力衝吧,2
729,風雨中升旗完成第夜昨天半夜下起大雨風大雨大覺得帳篷好像都要被吹翻了我還夢到我的帳篷漏水雨水滴答滴答的落在我的睡袋上我無奈地看著睡袋還是繼續睡下去早上想起這個夢感覺不是很妙這不叫做屋漏偏逢連夜雨嗎但還好我隔壁的鄭照新平衡了這一個夢因為他半夜睡著睡著說夢話大喊謝謝大家可見四個都同意了還剩五天繼續努力,2
730,午夜一點餓到睡不著就在中正紀念堂走走黃士修和楊植斗絕食我想表達精神支持宣布過午不食結果早上只吃了半個包子然後從屏東回到台北已是分過午了沒辦法吃東西了哈哈想想也真是辛苦了楊植斗和黃士修我一天吃一餐就讓我餓到睡不著可以想像為了四大公投他們的決心和付出我的手機效果真好晚上拍的好像白天一樣耶空無一人的中正紀念堂好安靜喔,2
731,第夜雙北大停電黑漆漆新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
732,苦民所苦韓國瑜好久不見的韓國瑜市長呼籲大家月日星期六要勇敢的站出來投票投下四個同意票讓民進黨知道人民作主才是民主的真諦這次的四項公投攸關民生經濟能源政策所以我們要用選票來決定我們自己的國家政策韓國瑜站出來呼籲大家就是苦民所苦月日大家一定要出門投票投下四個同意票告訴蔡政府人民作主才是民主告訴蔡英文要苦民所苦,0
733,雙北大停電我的選區文山區也遭殃三天兩頭台灣各地輪流停電民進黨藉口一大堆但鐵的事實是蔡英文執政五年台灣停電不可思議的頻繁有個黑漆漆的執政黨台灣也就只剩下黑漆漆的命運所謂綠色執政的神話就是台灣黑漆漆的保證蔡英文説台灣不缺電所以就一直停電,6
734,恐怖情人的恐怖統治民進黨立委高嘉瑜不幸遇到恐怖情人專家指出恐怖情人一開始都是很棒的情人滿嘴甜言蜜語謊話連篇讓對方充滿幸福感獻出自己所有但恐怖情人真面目終將露出控制慾強情緒勒索暴力相向林秉樞甚至長期慣用脅迫的方式逼使女性順從若不照他的意思做就發動網軍搞死對方情感路上人人要提防恐怖情人但台灣民眾更要警覺是否遇到政治的恐怖情人高端疫苗僅做了期期中報告連期都還沒完成解盲民進黨政府就說得天花亂墜把高端捧得超級棒哄騙人民獻出自己的手臂為了護航高端民進黨更對人民大肆洗腦將其塑造為台灣價值的象徵進行情緒勒索不打就不愛台灣更出動網軍側翼對批評者狂批猛轟萬人白打高端有人是受民進黨的蠱惑成為蔡英文口中的死忠有人則是迫於無奈在無法選擇下為保生計而非打不可舉世疫苗救人命唯有台灣人命救疫苗在民眾的健康議題上民進黨都可以如此肆無忌憚地扭曲科學理性罔顧國際規範既騙又迫以遂行黨意這不是恐怖情人是什麼恐怖情人的恐怖統治又何止高端一樁民進黨終日高唱民主價值滿嘴人民至上卻用盡各種巧門國庫通黨庫以豢養大量網軍對異議者出征打壓凡事順我者昌逆我者亡反公投反食安反民主反環保反穩定無碳能源民進黨的五反運動就是反民意的新獨裁暴力小英無法洗白恐怖情人不該姑息網軍亂台不能縱容四大公投都同意就是斬斷了絕民進黨恐怖統治的關鍵,6
735,屏東唱國歌夜完成也是全台睡透透的最後一站今天回到自由廣場我們一起為四大公投最後衝刺謝謝黃明賢議員傅建雄代表陪我們一起升旗也謝謝昨天廖婉汝委員唐玉琴議員李世淦議員許馨勻議員和所有屏東郷親熱情的鼓勵士氣百倍,2
736,第夜屏東拼公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
737,正在往高雄的高鐵上又是鐵人強的一天早上六點自由廣場升旗回議會打點事務搭高鐵南下拜訪高雄友人到左營演講和高金素梅一起掃街宣傳到大寮公投宣講前往屏東夜講夜話第夜屏東公投夜宿是說我昨天才睡個多小時啊待會要利用在高鐵車程補眠了,2
738,升旗美麗的青天白日滿地紅為了拚公投楊植斗已經絕食小時了真的很辛苦而士修也已經宣布星期一開始若蔡英文沒有做到某條件就會到自由廣場絕食幫他們加油我決定明天開始進行過午不食計劃算是精神上支持他們所以最後一週大家晚上不用送食物到自由廣場囉夜完成我們是公投行動派,2
739,被狗狗偷親真是我的榮幸啊凌晨一點有從台中來的支持者特別帶著大丹和博恩山來自由廣場給我加油打氣照相的瞬間狗狗湊上了親了我一下哈哈真的好可愛第夜大家晚安喔,2
740,夜宿第夜明日前進屏東搜集全島地圖新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
741,南北奔波搭高鐵到台中正在前往宣講會場的路上結束宣講再回自由廣場夜宿為了公投再辛苦都值得,2
742,移師自由廣場決戰公投日投票日前的兩個週末分別有的秋鬥以及的民主守夜活動原先落腳在台北賓館前的凱道夜宿也移到腹地較大的自由廣場已經在自由廣場前夜宿及升旗天囉害怕粉絲們撲空如果要來打打招呼陪我們夜話歡迎凱道走到底我們在自由廣場牌樓下見面,2
743,沒錢養網軍民進黨打臉賴清德根據媒體報導昨天民進黨中常會秘書長林錫耀說民進黨的預算大家都看得到哪有錢可以養網軍林錫耀所言真是天大的瞎話民進黨為了反公投砸了萬的重本在飯店辦豪華說明會還有遊覽車接送跟便當事實攤在國人眼前林錫耀裝什麼窮民進黨有沒有網軍問賴清德最知道只不過參加黨內初選就被舖天蓋地的側翼修理鬥成中共同路人賴最後還喊話請蔡英文停止網軍攻擊網軍頭子蔡英文不就是賴清德認證的嗎林秉樞的金流還沒查清就爆出公路總局的編改維基百科民進黨一邊喊窮一邊外包政府預算養側翼網軍領著納稅錢洗腦百姓這些執政者就是最大的社會亂源反政府網軍公投我,6
744,利用空檔在辦公室簽百萬網紅不是夢希望能把新書早點送到大家手中但簽著簽著就不省人事了新書訂購百萬網紅不是夢,2
745,前進屏東搜集全島地圖全台大夜宿我已經走遍北丶中丶東部南方剩下屏東還沒過夜公投前最後一個週末我會前往屏東將台灣全島的地圖搜集起來倒數一週我們來將票數衝高加油時間月日六晚上點地點屏東市永福路號實際行程仍以羅智強臉書公告為準,2
746,民進黨長期傲慢囂張掌握國家機器漠視民意網軍治國打著民主反民主想讓台灣變成只有民進黨的聲音民進黨坐擁龐大資源已成為台灣最大黨如此民進黨才敢如此蠻橫霸道才敢肆無忌憚的無視民意甚至囂張到敢在公投說明會到把不同意見的人轟出去所以我們要凝聚所有民意組成教訓民進黨在月日當天投下四個同意票讓四個公投都通過讓教訓民進黨成為台灣最大黨,2
747,升旗敬禮第夜完成還剩八天最後衝刺四個同意教訓民進黨,2
748,午夜一點我的身影被路燈拉長數尺伴著無人的中正紀念堂別有一番沉靜的滋味今晚天氣很好天空清朗獵戶座清晰地掛在穹頂好像在為我們守夜很特別的夜大家晚安,2
749,夜宿第夜小強金剛號重裝上路新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
750,常常會聽到民進黨鸚鵡們遇到反萊豬公投就會像鸚鵡一樣重複三個字萊牛呢萊牛呢去問你們家陳水扁啦完整論述請訂購新書公投叛徒民進黨電子書,5
751,月日下午高金素梅羅智強挺進高雄力拼四個公投同意拒吃萊豬讓孩子更健康同意珍愛藻礁讓台灣更美麗同意重啟核四讓空氣更清新同意公投綁大選讓民主有保障四個公投四個同意人民幸福台灣勝利高金素梅羅智強月日下午行程如下-左營蓮潭會館出發上小戰車遶街宣講駛往大寮包公廟-王伯輝高金素梅游淑慧謝龍介邱于軒大寮包公廟公投宣講公投都同意台灣更美麗,2
752,小強金剛號重裝上路今年月號小強金剛號上路四個月來全台灣各縣市走透透努力的宣傳四個公投獲得了廣大的回響前天有支持者透過王欣儀議員加碼贊助小強金剛號強化北北基的公投宣傳希望在最後衝刺階段幫助四大公投都衝出萬張同意票真的很感動大家有滿滿的熱情一起守護這一次歷史性的公投一起來為小強金剛號和號加油打氣吧捍衛民主行動金剛就是小強金剛,2
753,逮到空檔就瘋狂簽書每一本售出的百萬網紅不是夢我都會親筆簽名以表達我對讀者最真摯的感謝我會按照購書的順序盡快的將書本寄出簽書需要一點時間請大家再稍微耐心等候一下囉新書訂購百萬網紅不是夢,2
754,死忠管你死蔡英文稱高端施打者很死忠倒是沒說錯話因為打高端其實就是一次忠誠測試蔡英文想知道在沒做滿期試驗保護力尚未明朗甚至有不能出國的風險下還有多少死忠的人打高端蔡英文成功了即便民進黨自己的人都不敢打全國還是有大約萬人至少接種了劑高端扣除因工作不得不接種的人剩下的可說是蔡英文最死忠的鐵粉但死忠換來的結果就是一切成空想出國留學的人被阻擋在國際外還有人出國轉機到一半被遣返陳時中只說打疫苗不是為了出國而補打劑疫苗會不會有狀況時政府也只說沒辦法負責對蔡政府死忠政府只會管你死昨天看了一部街訪的影片有過半受訪的民眾認為蔡英文稱打高端很死忠是邪教嗎欣慰世上正常的人比較多也希望高端事件後清醒的人會更多別被民進黨賣了還幫忙數鈔票,6
755,中正紀念堂升旗囉夜完成正式進入倒數階段還剩天覺得受夠了的朋友請為台灣民主站出來用四張同意票打臉執政的民主金光黨,2
756,夜宿第夜自由廣場我來了今天安靜簽百萬網紅不是夢不聊天新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
757,武功高強三重合體宣講我與高金素梅委員第一次合體街講是在台中的火力發電廠身為粉絲的我看到委員為了公投奔走非常感動也在兩間辦公室同仁的促成下在台北市登上委員的小戰車在寒冷的街頭替市民發聲目前我和委員已跨過中部丶東部丶北部這個週末我們也將在高雄集合全台走透透真的是武功高強昨天在三重走了三重捷運站丶三和夜市以及南聖宮廟埕高金委員的團隊也將影片剪出現在離投票日正式倒數天民調還要繼續衝刺也希望您看一下這部影片一定會被高金委員的堅毅打動四個同意加油,2
758,管碧玲壞透昨天提告林秉樞大罪立委管碧玲卻發文說林的萬存款是假的買藝術品也是假的還說羅智強丶徐巧芯丶游淑慧丶黃士修丶鄭照新是五傻現在林秉樞的事已提告如果萬存款是假事涉偽造文書如果萬存款是真恐怕有洗錢等罪管碧玲幹嘛跳出來幫林秉樞辯白難道林秉樞除了段宜康段老大之外還有管老大嗎全黨都想要淡化林秉樞網軍案千方百計要引導大家不要查金流這不是此地無銀三百兩嗎林秉樞冒充公務員罪證確鑿還有人抖內政論節目來恐嚇高嘉瑜這些都在管碧玲的眼皮底下發生管碧玲不追查真相反而說提告的人是五傻這個世界的正義觀顛倒了嗎改變世界需要傻子被管碧玲說是五傻我甘之如飴但放任犯罪發生還在帶風向的管碧玲人不傻只是壞透了,6
759,盧秀燕讚讚讚四大公投對決在即縣市首長態度動見觀瞻台中市長盧秀燕堅定表達守護食安守護環境贊成公投綁大選的立場並相信民眾會對核四做出正確選擇尊重民意盧秀燕表示人民健康食安至高無上不能被妥協也不能做為商業利益的交換她從擔任立委到市長反萊豬的態度始終如一對於民進黨市議員質疑若珍愛藻礁公投過關三接遷離台中火力發電廠將因此增加萬噸的燃煤量盧秀燕更明確表示她與台中市民都會堅決反對不會讓中火燒更多的煤針對公投綁大選案盧秀燕舉例若總統選舉造成擁擠那是選務辦不好不會取消選舉選議員選市長也如此選務辦不好要改進選務只要節省人民時間我都支持贊成至於敏感的核四議題盧秀燕強調相信民眾會做出正確的選擇公投是憲法保障民眾表達民意的權利她尊重民意的展現對於守護食安守護人民健康守護環保生態主張我們都支持贊成身為民選首長盧秀燕謹守行政中立但更不忘民意對照肆無忌憚動用公家資源反公投反民主站在民意對立面的綠營政治人物盧秀燕做了最佳的示範讚讚讚四個都同意台灣更美麗,0
760,夜完成謝謝新北的朋友們還剩天這真的是一場毅力和耐力的終極考驗四個同意打臉網軍四個同意打臉威權,2
761,高強行動派街頭演講拚公投羅智強高金素梅新北衝刺四個同意台灣勝利,2
762,第夜新北拼公投高金素梅委員新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
763,網友傳來笑嘎併軌,3
764,除惡務盡告發網軍四大罪揪出幕後的網軍老大網軍治國已是台灣最醜陋的風景今天和徐巧芯丶游淑慧丶黃士修丶鄭照新一起到台北地檢署為紛擾已久的林秉樞網軍案進行刑事告發一丶刑法第條僭行公務員職權罪林秉樞無正當且固定之職業卻自稱國安高層招搖撞騙後來總統府發言人澄清表示林秉樞所謂的自稱皆非事實二丶洗錢防制法之洗錢罪媒體深入追查後發現林秉樞無固定工作收入來源不明但其生活優渥出手闊綽四叉貓更指出每次請吃飯又很大方他每餐都吃掉好幾千元林秉樞更有存款新臺萬元亦有媒體報導他偽造存款餘額單偽造前餘額萬還在近期向內湖某藝術中心訂購件總價萬元之骨董字畫但是林秉樞居住於高級飯店購買藝術品應非自用其用途為何更啟人疑竇林秉樞的財產狀況及用錢行徑恐有異狀恐涉不法資金流通三變造私文書罪有媒體報導林嫌萬元存款係圖變造若然亦有涉犯變造私文書之罪四丶刑法第條恐嚇罪被害人高嘉瑜於政論節目擔任來賓時突有三則恐嚇留言包含高嘉瑜妳自己想清楚想不想爆料丶高嘉瑜妳私人不堪的事情想要被公開嗎有妳錄音有親筆字跡妳想清楚丶高嘉瑜妳自己也有違法事宜妳要想清楚證據非常明確妳心裡清楚隔天高嘉瑜即在飯店遭施暴林秉樞是否假借人頭帳號捐款留言或指使他人以加害名譽之事公然恐嚇以逼迫被害人高嘉瑜與被告會面亦待釐清林秉樞涉以上大罪罪行不小於家暴希望檢調比照高嘉瑜案迅速啟動調查除惡務盡把背後的綠色藏鏡人全部揪出來,2
765,告發網軍查出老大揪出綠色藏鏡人,2
766,蘇貞昌打第二劑得意的說沒人要打我就率先無言你不是早該打二劑高端了嗎沒人要打的是高端吧萬打高端的被蘇貞昌當白癡耍被白打這算不算另外一種國家暴力蘇貞昌是高官版的林秉樞林秉樞家暴高嘉瑜蘇貞昌國暴高端民是說打高端的人可以請求國家賠償嗎,6
767,彰化肉圓爌肉飯木瓜牛奶超好吃第夜完成謝謝謝衣鳳謝典林曹嘉豪鄭照新今晚八點新北三重南聖宮不見不散,2
768,第夜彰化拼公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
769,不可以炒米粉但可以發肉圓這年頭不加入民主金光黨真的是不用活了,6
770,清晨四點起床在雲林街頭散步了一下心血來潮在麥當勞前面自拍結果有一位站在賓士車旁邊的男子嗆問你在拍什麼我楞了一下回答我在自拍那位男子強調你別拍我我沒喝醉喔我心想他應該是喝醉了我向他行個禮表示歉意便轉身走進麥當勞避一下心想順便買個飲料坐一下好了正準備點餐時才想到我沒帶皮夾子身無分文哈哈完成了第夜今天晚上八點前進彰化彰化縣議會不見不散,2
771,第夜雲林拼公投四公投過公里徒步謝票新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
772,四公投過台北高雄四百公里徒步謝票四大公投進入最後決戰關頭我在高雄的公投說明會上宣布四大公投通過我將從台北走到高雄徒步公里謝票宣示必勝必成的決心從公投提案環島連署街頭宣講夜宿凱道到與民進黨辯論我始終以小蝦米對大鯨魚的精神與國家機器奮力搏鬥民進黨砸下萬違反行政中立動用數不盡公家資源並用人民納稅錢豢養骯髒網軍拿民眾的錢洗民眾的腦就是要把四大公投殺得片甲不留府院黨全員出動網軍側翼傾巢而出問我拚公投過關難不難真的很難很難若沒有來自社會各角落源源不絕民意的支撐若不是我們堅信道理站在時間這一邊我們如何能堅持至今民進黨天不怕地不怕就只怕公投因為唯有直接民主的公投能夠制衡民進黨的違法亂紀這一次四大公投至為關鍵如果公投無法過關可能台灣再無公投因為民眾會覺得公投太難通過投了也是白投誰還願意如此辛苦去連署萬份大家心累了心灰了公投就不見了四大公投倒數天每天我都會全力以赴因為我知道我們拚的不只是食安民主環保能源更是台灣千秋萬代的未來倒數天我也要預告四大公投過關我將台北高雄南北徒步謝票公里縱走謝謝人民作主為了台灣我們一起努力💪,2
773,反政府網軍公投林秉樞事件演變至今已不是單純的親密暴力案件還扯出與網軍有關民進黨用國家資源豢養的網路部隊不但帶風向攻擊在野黨瘋起來更是連自己人都打把民眾耍得團團轉各種假新聞假帳號也嚴重傷害民主我們需要反政府網軍法這樣的法律網軍的大金主民進黨政府絕對不會立法只能用公投來立法所以公投結束後我建議在野陣營合作推動反政府網軍公投公投的主文暫定為機關首長以國家資源丶政府預算養網軍關年林秉樞林瑋豐楊蕙如固然可惡但最可惡的是背後的執政者花政府大筆預算讓網軍賺得盆滿缽滿這些執政者才是罪魁禍首反政府養網軍公投我會努力推動若這次公投綁大選通過也希望能夠併大選不分藍綠反政府網軍我同意,6
774,難過這個社會到底怎麼了繼立委高嘉瑜遭男友施暴後又傳出彰化婦人與幼童長期受虐粘姓男子回家要不到錢或心情不好就把妻兒當人肉沙包拳腳相向痛毆洩憤家暴長達兩年左鄰右舍知情卻無人伸出援手台南女大學生於放學途中遭性侵殺害超商店員為落實戴口罩政策被毆打挖眼甚至慘遭刺殺喪命暴力事件頻傳這個社會到底怎麼了這個政府真的還醒著蔡英文總統年就職時說強化社會安全網是新政府要承擔的事年就職時又說把社會安全網的漏洞補起來接住每一個需要幫助的人盡量不要讓遺憾的事情再發生結果是治安持續敗害社會安全網不彰更不張憾事一再發生難怪人權團體說蔡政府除了精神講話的空頭支票毫無積極有效作為從國會立委到基層民眾台灣百姓面對各種暴行的威脅還要付出多少恐懼與擔憂才能卑微地得到蔡總統所承諾的社會安全網蔡總統人民需要的是社會安全網的保護而不是你用網軍治國來攻擊異己保護自己,6
775,杏仁茶油條好特別好好吃的嘉義路邊早餐謝謝陳家平議員一大清早就帶我們品嚐道地的嘉義在地特色美食精神百倍,0
776,謝謝陳家平議員幫我們準備的帳篷超寬敞可以坐著滑手機但缺點是愈大的帳篷愈冷哈哈還好衣服穿得多包成粽子一樣所以睡得還算蠻好的第天完成今晚八點前進雲林虎尾布袋戲館,2
777,第夜嘉義拼公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
778,第夜嘉義拼公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
779,快累死昨天夜宿南投街頭早上搭高鐵趕回台北準備中天反萊豬公投辯論辯論一結束現在正搭高鐵到新竹參加公投宣講結束後再搭高鐵到嘉義進行第天的街頭夜宿叫我操人這件民主金光黨的恤很貼切吧嘉義場今天晚上點嘉義市文化公園文化路丶垂楊路口雲林場日晚上點虎尾鎮林森路一段號彰化場一晚上點彰化市中山路二段號彰化縣議會新北場二晚上點新北市三重區大仁街號,2
780,爛透又是段宜康與綠營交好的林秉樞被爆料有的綠委根本是好友結果現在一出事昔日友人紛紛跳出來撇清關係有說只見一次面的也有扯他是中共同路人的現在最爛就段宜康和林秉樞結識十年卻發文說是完全陌生結識十年會沒有交情嗎林秉樞定期傳暱稱老大甚至力邀段宜康站公祭第一排這樣的感情只是陌生人嗎林秉樞試圖壓新聞時段宜康不但沒向高嘉瑜求證還說要幫忙打探週刊的消息這樣子的段宜康難道不是另一種加害者嗎明明是故舊卻裝成陌生人一個林秉樞看到綠營的一百種切割術但切的那麼爛的還是段宜康莫屬三顆曲棍球到底什麼時候吞啊,6
781,第夜南投拼公投新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
782,我誠實不敢吃萊豬不只民進黨灑錢反公投就連經濟部等部會都砸納稅錢替民進黨的立場打廣告花你的錢洗你的腦在這一片質疑聲中我最欣賞馮世寬的誠實絕不讓榮民吃萊豬這是他身為退輔會主委的承諾也是民進黨過去一貫的主張昨天他再次表達立場榮民之家的長輩不吃萊豬退輔會也保持行政中立尊重民主制度讓全民自己作選擇公投就是那麼奇妙的制度不管支持或反對大家都可以投下自己那一票但民進黨現在卻說人民在亂搞不惜花錢反公投丶反民主成了公投的最大叛徒我很誠實不敢吃萊豬也不想我的長輩我的下一代吃萊豬誠實的人請投下同意票反萊豬成功幫馮世寬兌現對榮民們的承諾,5
783,堅持夜還剩天謝謝林奕華謝寒冰鄭照新四個同意我們繼續努力,2
784,凱道夜宿夜明天就下中南部嘍新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
785,很開心百萬網紅不是夢出版了謝謝朱立倫主席百忙中到場加持年我許下了百萬粉專的願望就是因為遇見接下來民進黨執政後必然會窮凶惡極的打壓監督制衡的聲音只有建構一個強大的自媒體才來建構在野制衡的力量就像這一次的公投民進黨用國家資源在全台灣鋪天蓋地的掛起看板而我們能夠擁有的發聲管道其實只有網路和馬路當初許下百萬粉專的心願幾乎完全不被看好但如今已經有了萬的粉絲謝謝大家一路走來的支持陪我完成這個不可能的夢想每一本訂購的新書我都會親自簽名後再寄出來表達我對大家真摯的謝意新書訂購百萬網紅不是夢,2
786,前進中南部新北我這個週末的全台大夜宿已規劃好前進中南部從明天晚上開始我們就會從凱道開拔到南投再一路從嘉義丶雲林丶彰化北上再回到新北市的南聖宮和大家見面這個週末若您方便歡迎在中南部與我相見南投場五晚上點南投市中興路號嘉義場六晚上點嘉義市文化公園文化路丶垂楊路口雲林場日晚上點虎尾鎮林森路一段號彰化場一晚上點彰化市中山路二段號彰化縣議會新北場二晚上點新北市三重區大仁街號以上活動相關訊息仍以羅智強臉書為準新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
787,新書訂購百萬網紅不是夢新書訂購公投叛徒民進黨電子書,2
