,page,id,text,like,love,care,haha,wow,sad,angry
2556,YahooTWNews,5242257292489861,大家今年鎖定好要搶哪家的福袋了嗎三立新聞福袋全聯汽車,29,0,0,2,1,0,0
2557,YahooTWNews,5242437505805173,論壇李貴敏有錢人獲利上天堂窮人受衝擊無棲身之所中產階級逐漸向下沉淪這才是台灣真實存在的社會現實主計總處年家庭收支調查結果最高與最低家庭可支配所得差距擴大為倍最高家庭每戶可支配所得為萬最低家庭每戶可支配所得僅萬元差距為年來最高難怪民怨叢生年輕人叫苦連天貧富差距經濟政策經濟成長率型經濟民怨六缺兩岸經貿社會底層物價高漲,12,0,0,1,0,4,0
2558,YahooTWNews,5242466149135642,兩人現在還是幾乎天天有視訊江宏傑福原愛,35,0,0,0,0,0,0
2559,YahooTWNews,5241903102525280,學界普遍認為未來罷免案會越來越多且藉由網路廣泛傳播同溫層效應和動員能力將越發龐大罷免台灣民主選舉投票,17,0,0,16,0,0,0
2560,YahooTWNews,5242402455808678,這裝扮蠻適合的耶,2,0,0,0,0,0,0
2561,YahooTWNews,5242270335821890,看起來很登對耶戲外的嘉玲要找到蔡永森了嗎周刊王謝盈萱單身約會,4,0,0,0,0,0,0
2562,YahooTWNews,5242375715811352,這有答案嗎小數學解題糖果邏輯多元思考,7,0,0,2,0,0,0
2563,YahooTWNews,5242242052491385,哇嗚還入股成為股東蔡尚樺學霸跨界創意長,335,2,1,1,3,0,0
2564,YahooTWNews,5242409075808016,雙載機車突然倒下曳引車駕駛煞車不及死亡車禍曳引車輾斃,128,1,1,3,63,35,1
2565,YahooTWNews,5242405585808365,今再新增一例本土案例指揮中心新冠肺炎桃機群聚,35,0,2,1,1,0,6
2566,YahooTWNews,5242400112475579,哎大家真的也都求好心切啦錢薇娟全明星運動會小春胡宇威,28,0,1,0,0,0,0
2567,YahooTWNews,5241958579186399,人權團體批評此舉是支持種族滅絕並要求馬斯克關閉展廳特斯拉新疆人權,6,0,0,2,0,0,0
2568,YahooTWNews,5242387702476820,這確定是高招嗎會不會鬧到家庭失和啊😰婆家過年婆媳相處吵架故意回娘家,22,0,0,0,0,0,0
2569,YahooTWNews,5242385059143751,美智庫發布報告指出今年最大風險是中國新冠肺炎清零政策失敗中國大陸疫情新冠肺炎清零,3,0,0,0,0,0,0
2570,YahooTWNews,5242234262492164,網友留言直呼阿公要給你的傻傻的過世阿公萬紅包袋,87,0,0,3,1,0,0
2571,YahooTWNews,5242363542479236,男子不滿用現金把老婆帶回家婚後老婆卻不會煮飯幾乎不打掃更不會顧小孩聘金娶老婆婚姻問題家事育兒享樂,51,1,0,27,6,1,1
2572,YahooTWNews,5242228082492782,有網友吃過嗎😋全聯水餃高麗菜口袋名單,31,0,0,0,2,0,0
2573,YahooTWNews,5242034775845446,特別企畫年輕時放棄進醫學院就讀的機會而走向娛樂圈也設好停損點她也非常重視理財觀念及早就做好人生財富規畫謝怡芬夢想理財投資財富自由,3,0,0,0,0,0,0
2574,YahooTWNews,5242266149155642,引發戰火後其他隊員也紛紛跳出來緩頰鏡週刊全明星運動會小春胡宇威藍隊,10,1,0,0,0,0,2
2575,YahooTWNews,5241971489185108,奇摩電影生死交戰最後的結局真的很美也很感傷生死交戰結局電影,40,0,1,0,0,0,0
2576,YahooTWNews,5242223702493220,台南台中的朋友快想想有沒有買過大樂透台彩大樂透頭獎得主,43,0,0,4,0,0,0
2577,YahooTWNews,5242259702489620,為了爭產雙方都在找律師三立新聞陳松勇遺產律師,137,3,2,54,8,5,45
2578,YahooTWNews,5242301365818787,大馬尼拉都會區對於未施打疫苗的民眾下達外出禁令菲律賓接種疫苗外出禁令,8,0,0,0,0,0,0
2579,YahooTWNews,5242200882495502,美國近日真的極端天氣不斷美國拜登極端天氣暴風雪,11,0,0,0,0,0,0
2580,YahooTWNews,5242218302493760,新竹的朋友們期待嗎遠百竹北店吃到飽餐廳旭集火鍋壽喜燒,26,0,0,0,1,0,0
2581,YahooTWNews,5242265269155730,陳秀熙列出條件包含劑疫苗施打率達成維持基本非藥物介入措施措施陳秀熙社區流行,9,0,0,0,0,1,2
2582,YahooTWNews,5241849862530604,奇摩時尚美妝菜色不僅以蛋白質為主烹調方式也非常健康木村拓哉瘦身年菜,43,1,0,0,0,0,0
2583,YahooTWNews,5242236899158567,全案在多位市議員附議下敲槌通過市長黃偉哲也表態支持陳水扁特赦台南市議會,133,1,0,181,10,1,83
2584,YahooTWNews,5242004052515185,當年的男孩們長大了責任也變了🥺🥺🥺楊奇煜劉峻緯小煜阿緯唐綺陽談星室星座不在場祝福,5,0,0,0,0,0,0
2585,YahooTWNews,5242167342498856,論壇李正修歐盟外交暨安全政策高級代表波瑞爾特別點出歐盟將中國視為合作夥伴競爭者和體制對手面對緊繃的歐中關係台灣切莫誤判形勢以為中共的失就是台灣的得猶記得外交部長吳釗燮去年名義上受邀訪問位於布魯塞爾的歐盟總部實際上卻是歐洲議會議員具名邀請所有歐盟官員都迴避與我代表團接觸顯然這仍是歐盟的台海政策底線歐中關係國際情勢台海問題對中政策歐盟,4,0,0,2,0,0,0
2586,YahooTWNews,5241777552537835,奇摩股市理財一慘還有一慘慘面對年走勢應該審視操作方向了當沖台股虧損稅金,7,0,0,2,0,2,0
2587,YahooTWNews,5242200672495523,兆美元是怎樣的概念蘋果股票,11,0,0,0,1,0,0
2588,YahooTWNews,5242197669162490,網友半夜緊盯的正妹其實是男生啦武嶺即時影像監視器長腿正妹,22,0,0,4,0,0,0
2589,YahooTWNews,5242192929162964,柴犬咬咬還有種模式可選🤣🤣🤣美國消費電子展創意科技國際通,9,0,0,0,0,0,0
2590,YahooTWNews,5242127832502807,大家停機車都習慣會立起中柱嗎停車停車場立中柱機車潛規則紙條側柱,55,0,0,0,0,0,0
2591,YahooTWNews,5242149949167262,前台大感染科醫師林氏璧呼籲中央應該縮短第三劑接種時間不要再相隔個月大家覺得呢林氏璧第三劑民調,39,0,0,2,1,0,0
2592,appledaily.tw,10161037334407069,阿北今天火力全開啊氣氣氣氣氣編👆蘋果新聞多小時陪伴你柯轟小英多次跟顏家父子合體沒利用價值才說對方黑道比巧虎還巧的顏寬恆巧遇柯媽媽名嘴取得柯文哲母一日行程表揪這點有貓膩林靜儀自諷柯幫站台是黑歷史柯阻綠營吃香喝辣遭往死裡打蘋果生活柯文哲蔡英文顏清標顏寬恒,16,0,0,7,0,0,2
2593,appledaily.tw,10161037478482069,這也是為了揪出更多隱藏確診案例感謝配合🙏👆看蘋果疫情新聞最多最完整揪桃機未爆彈清潔員送集中檢疫明起人日日篩火線話題疫情蘋果生活防疫疫情新冠肺炎確診桃機群聚篩檢,56,1,7,2,2,0,0
2594,appledaily.tw,10161037449227069,不會吧怕👆看蘋果疫情新聞最多最完整桃機最新篩檢出爐再傳增例確診累計人中招火線話題疫情蘋果生活防疫疫情新冠肺炎確診桃機,70,0,2,9,17,3,2
2595,appledaily.tw,10161036890287069,施工之前竟然沒得到地主同意還把路都壓壞了🍎蘋果獨家不能只有我看到獨家台電強占民地濫墾國有地南電北送施工惡行曝光🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果社會台電南電北送林務局,11,0,0,1,0,0,3
2596,appledaily.tw,10161037129272069,粉粉贊成嗎👆新聞大爆炸蘋果什麼都有比照南韓台南市議會通過建請特赦陳水扁總統府回應了南議會通過特赦陳水扁陳致中讓扁案造成的年風雨真正告一段落特赦陳水扁台南蘋果政治,53,0,0,23,1,0,16
2597,appledaily.tw,10161037312827069,不知道副總統本人這樣想的呢👀氣氣氣氣氣編👆蘋果新聞多小時陪伴你賴清德臉書新封面獨自登頂合歡山綠委就是想選總統蘋果政治賴清德合歡山,51,0,6,18,1,0,0
2598,appledaily.tw,10161037337867069,好好為自己的行為負責吧👆蘋果新聞多小時陪伴你衛生局女員工之死逆轉遺言控性侵騙交往惡老闆起訴求刑年蘋果新聞網關心你自殺解決不了問題卻留給家人無比悲痛請珍惜生命再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線蘋果社會新北市,45,0,0,1,0,0,1
2599,appledaily.tw,10161037395832069,這畫面真的很令人不捨😢👆蘋果御守全年無休高雄一家口遭酒駕撞死重傷阿嬤淚崩哭趴桌上怎麼辦啊蘋果社會酒駕高雄嚴禁酒駕開車不喝酒喝酒不開車,231,0,11,1,3,155,5
2600,appledaily.tw,970894163527331,蘋果罷昶電視說明會登場林昶佐力催不同意對決領銜人林昶佐罷免台北市第選舉區立委中正萬華區鄭大平無黨籍立委林昶佐罷免案即將在周日日進行投票台北市選委會今天日晚上時將舉行第屆立法委員台北市第選舉區林昶佐罷免案電視說明會讓罷免案領銜人被罷免人各自說明分鐘林昶佐將正面對決罷免案領銜人講清楚說明白自己如何為中正區萬華區服務罷免團體也將火力全開一一檢視林昶佐擔任立委以來沒有做到的所有缺失蘋果直播林昶佐罷昶領銜人電視說明會正面對決蘋果林昶佐罷昶罷免,86,8,3,8,0,1,6
2601,appledaily.tw,10161036879112069,真的沒有爆雷粉粉請安心觀賞也請繼續支持華燈初上第三季啊👆蘋果新聞多小時陪伴你謝欣穎本性甜美華燈擺臭臉嘆難妙誇王柏傑好適合當牛郎🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂謝欣穎華燈初上,43,0,0,0,0,0,0
2602,appledaily.tw,10161037371227069,檢警相驗後遺體已發交家屬木子小姐墜樓相驗結果出爐父親男友曝心聲台大女學生墜樓亡疑為木子小姐父親深夜做筆錄後返回台南蘋果新聞網關心你自殺解決不了問題卻留給家人無比悲痛請珍惜生命再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線蘋果社會台大木子小姐,530,2,0,4,6,81,2
2603,appledaily.tw,10161037355277069,真的撞得好慘烈啊😨在那編👆蘋果新聞多小時陪伴你雙對決賓士遭撞旋轉度車身全毀人送醫蘋果社會台南車禍,252,0,0,32,15,0,1
2604,appledaily.tw,10161037345257069,需要幫助請求助而不是對寶寶做這麼殘忍的事😡在那編👆蘋果新聞多小時陪伴你月大男嬰遭棄育幼院垃圾桶裹紗布衣尿布大嘴猴藍包巾蘋果社會雲林育幼院,181,0,0,0,8,126,141
2605,appledaily.tw,10161037222272069,是我啦哈哈彡北編🍎看蘋果解怨氣保平安林采緹蘋果娛樂,85,0,0,0,0,0,0
2606,appledaily.tw,10161036904172069,新年第一天就和媽媽約會真的棒👍🍎蘋果獨家不能只有我看到狗仔直擊鼓鼓和失智症母親勾手見全明星戰友玩自拍吐最新病況蘋果新聞網關心你自殺解決不了問題卻留給家人無比悲痛請珍惜生命再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂狗仔直擊鼓鼓呂思緯阿茲海默症,58,0,1,0,0,0,0
2607,appledaily.tw,10161037303732069,玉山金也做出回應了玉山金品牌長運動後猝逝公司僅公告職務調整遭疑未揭露實情蘋果財經玊山金控蔡政達,117,0,3,1,18,1,0
2608,appledaily.tw,10161037298077069,黨工四點半就要起床好辛苦啊重點誤氣氣氣氣氣編👆蘋果新聞多小時陪伴你比巧虎還巧的顏寬恒巧遇柯媽媽名嘴取得柯文哲母一日行程表揪這點有貓膩蘋果政治柯媽媽顏寬恒,70,0,1,45,1,0,1
2609,appledaily.tw,10161037274497069,什麼時候才可以看到疫情盡頭啊在那編👆看蘋果疫情新聞最多最完整本土疫情燒港府召回郵輪檢測人再禁餐廳內用火線話題疫情蘋果國際香港防疫,65,0,1,8,3,1,1
2610,appledaily.tw,10161037265462069,希望傷者們都能早日康復🙏未成年請勿飲酒請勿酒駕👆蘋果新聞多小時陪伴你愛心滿滿遭酒駕撞飛一家獲逾萬善款姊妹花已轉出加護病房蘋果社會高雄暖新聞,250,4,123,0,0,16,0
2611,appledaily.tw,10161037169647069,粉粉覺得她的說法有道理嗎🍎蘋果新聞多小時陪伴你韓國瑜不小心洩漏野心她叫朱立倫靠邊站淡水嬤拚不過韓粉的🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：韓國瑜朱立倫黃瓊慧蘋果政治,33,0,0,8,0,0,1
2612,appledaily.tw,10161037136672069,怎麼會突然摔車😱蘋果社會車禍,88,0,1,2,23,27,2
2613,appledaily.tw,10161037233022069,幸好無人受傷🍎蘋果直擊新聞最真實北市和平東路崩塌轎車陷天坑居民聽巨響嚇壞結果竟是這原因造成的蘋果社會天坑台北,61,0,0,1,8,0,0
2614,appledaily.tw,10161037251087069,近期有去相同場所的民眾請多注意自身健康狀況喔👆看蘋果疫情新聞最多最完整第例漏匡恐致群聚擴散陳時中不能說不可能桃機第五例搭便車中招值交通車座位圖曝光火線話題疫情蘋果社會桃機清潔工武漢肺炎新冠肺炎,45,0,1,2,10,0,0
2615,appledaily.tw,10161037245082069,劇還沒播完真的好突然一路好走慟雪降花女星歲猝逝死因保密喪禮不公開蘋果娛樂韓國金美秀,167,1,1,0,57,40,0
2616,appledaily.tw,10161037142402069,麻煩你們考慮一下打掃人員的心情好嗎🙄👆看蘋果追真相信義區潑糞正妹潑屎哥開庭也被淋糞竟是爸爸幫女兒復仇蘋果社會,686,2,0,286,13,0,2
2617,appledaily.tw,10161037217167069,第例確診又是清潔員希望感染不要再擴大了🙏👆看蘋果疫情新聞最多最完整桃機群聚再增確診本土感染擴大鄭文燦步驟築防火牆桃機第例搭便車中招值交通車座位圖曝光🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：桃機本土病例群聚武漢肺炎新冠病毒防疫疫情,24,0,0,1,0,0,0
2618,appledaily.tw,10161037225322069,這是首例防疫車隊染疫事件👆看蘋果疫情新聞最多最完整染疫司機載過名入境後確診客其中人染病毒量曝光桃機最新防疫司機確染病毒量上升號染疫清潔婦下降中火線話題疫情武漢肺炎新冠肺炎疫情桃機,31,0,1,3,3,1,0
2619,appledaily.tw,10161037207327069,拜託不要👆看蘋果疫情新聞最多最完整第例漏匡恐致群聚擴散陳時中不能說不可能桃機第例搭便車中招值交通車座位圖曝光火線話題疫情武漢肺炎新冠肺炎疫情桃機,33,0,0,1,5,4,0
2620,appledaily.tw,10161037164967069,大家都可以打公費疫苗囉😊🍎蘋果新聞多小時陪伴你公費流感疫苗明起開放全民接種指揮中心打到完為止流感疫苗公費蘋果生活,71,0,0,1,0,0,0
2621,appledaily.tw,10161037200267069,這些地方都要改進👆疫情新聞最完整看蘋果保健康直播中北市中山區旅館群聚改列本土羅一鈞曝可能傳染途徑今本土境外火線話題疫情武漢肺炎新冠肺炎疫情蘋果直播防疫旅館,31,0,0,2,2,1,1
2622,appledaily.tw,10161037178957069,第例案清潔員曾更換交通車和其他確診清潔員同車👆疫情新聞最完整看蘋果保健康桃機第例搭便車中招交通車座位圖曝全集中在右側桃機群聚感染最新防疫司機確染病毒量上升號染疫清潔婦下降中火線話題疫情武漢肺炎新冠肺炎疫情桃機,31,0,2,1,0,0,0
2623,appledaily.tw,10161036866092069,經歷了種種辛苦未來會越來越好的加油🍎蘋果獨家不能只有我看到獨家專訪女歌手替劈腿未婚夫扛千萬債卻被拋棄遭嗆聲不然小孩斷手斷腳蘋果新聞網關心你自殺解決不了問題卻留給家人無比悲痛請珍惜生命再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂江念庭,29,1,1,0,0,0,0
2624,appledaily.tw,10161037171922069,希望大家早日康復🙏👆看蘋果疫情新聞最多最完整桃機群聚感染最新防疫司機確染病毒量上升號染疫清潔婦下降中桃機群聚再增確診本土感染擴大鄭文燦步驟築防火牆火線話題疫情武漢肺炎新冠肺炎疫情桃機,30,0,5,1,6,1,0
2625,appledaily.tw,10161037159867069,解盲成功💪💪👆看蘋果疫情新聞最多最完整國產新冠藥好消息國鼎解盲成功康復率將向美申請火線話題疫情武漢肺炎新冠肺炎國鼎解盲,556,4,24,5,8,0,1
2626,appledaily.tw,10161037157697069,先前例改列本土👆疫情新聞最完整看蘋果保健康火線話題疫情武漢肺炎新冠肺炎疫情蘋果直播防疫旅館,47,0,1,1,1,2,2
2627,appledaily.tw,10161037153727069,本土與桃機交通車群聚有關👆疫情新聞最完整看蘋果保健康直播中今本土境外桃機再增例累計人群聚火線話題疫情武漢肺炎新冠肺炎疫情蘋果直播桃機,30,0,1,1,5,1,2
2628,appledaily.tw,632116287834775,蘋果桃機確診再累積確診人數增至人指揮中心說明中央流行疫情指揮中心記者會陳時中新冠病毒桃機疫情本土疫情中央流行疫情指揮中心昨天公布新增名本土確診個案分別為名桃園機場清潔人員及名防疫計程車司機在昨天傍晚定調為桃園機場群聚感染事件設桃機前進指揮所前進指揮所指揮官王必勝稍早證實今上午又新增名清潔人員染疫相關後續指揮官陳時中下午時將召開記者會說明直播中桃機確診再累積確診人數增至人指揮中心說明火線話題疫情武漢肺炎新冠肺炎疫情蘋果直播桃機,63,15,1,4,2,2,8
2629,appledaily.tw,10161037112712069,億點點尷尬🍎蘋果新聞多小時陪伴你國民黨罷昶分裂應曉薇遺憾鍾小平永遠想的只是自己申請入黨拿到收據已恢復黨籍黃呂錦茹打臉鍾小平還沒有罷昶應曉薇鍾小平國民黨,99,0,0,106,0,0,1
2630,appledaily.tw,10161035417852069,想在過年前添新家電的粉粉也可以參考最新款實測喔👆蘋果新聞多小時陪伴你搶先測最強吸塵器新吸頭防毛髮纏繞結果出爐🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果實測吸塵器蘋果,32,1,0,1,0,0,0
2631,appledaily.tw,10161036781822069,現在的她為了自己勇敢再追夢✨🍎蘋果獨家不能只有我看到獨家專訪女歌手替劈腿未婚夫扛千萬債卻被拋棄遭嗆聲不然小孩斷手斷腳江念庭蘋果娛樂,31,0,0,0,2,1,0
2632,appledaily.tw,10161037096412069,陽明又爆爭議🍎蘋果獨家不能只有我看到獨家陽明海運爆爭議員工控遭逼認股威脅列升遷參考指標陽明董座親自介紹員工餐廳駁斥團膳差首度回應年終獎金陽明蘋果財經,63,0,0,13,1,0,0
2633,appledaily.tw,10161036985692069,幸好順利獲救相信導航之餘還是要用眼睛注意路況阿編🍎新聞大爆炸蘋果什麼都有驚悚司機相信導航走到懸崖邊貨車掛峭壁天高喊完蛋了蘋果國際中國,178,0,0,21,48,0,1
2634,appledaily.tw,10161037068087069,韓粉很關心國瑜的安危呢編🍎新聞大爆炸蘋果什麼都有韓國瑜下一步規劃曝光點名這件事韓粉驚呼千萬不要韓國瑜不小心洩漏野心她叫朱立倫靠邊站淡水嬤拚不過韓粉的韓國瑜韓粉蘋果政治,24,0,0,17,0,0,0
2635,appledaily.tw,10161036851887069,怎麼能這樣惹柯媽媽生氣呢👆蘋果新聞多小時陪伴你柯文哲母當著顏寬恒面氣罵豪洨白賊四叉貓認錯了十分抱歉柯媽支持顏寬恒要幹嘛打氣用餐後改口讓網友傻眼回擊柯媽林靜儀輔選過柯文哲幽默反嗆這是我的黑歷史🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果政治柯媽媽顏寬恒四叉貓劉宇滾動,43,0,0,20,0,0,0
2636,appledaily.tw,10161037057757069,台大學務長表示學輔中心提供六個學院的駐點服務有需要的同學可就近與學輔專員聊聊🍎蘋果新聞多小時陪伴你台大生墜樓亡校方字公開信鼓勵學生等待烏雲後的光亮台大女學生墜樓亡疑為木子小姐父親深夜做筆錄後返回台南台大蘋果生活蘋果關心你遇到難關勇敢求助生命一定有出路張老師專線生命線自殺防治安心專線小時再給自己一次機會,48,0,0,0,3,1,0
2637,appledaily.tw,10161037033697069,桃機群聚第人是清潔員可能感染途徑曝發病後自行到社區篩檢站,101,0,0,1,6,0,1
2638,appledaily.tw,10161037029607069,到底哪來這麼多二手票編🍎蘋果御守全年無休阿妹演唱會門票秒殺竟有千張二手票消保官示警買到也難入場張惠妹演唱會,105,0,0,19,6,0,1
2639,appledaily.tw,10161037012572069,死者王女母親在控訴信中指名道姓👆看蘋果追真相臥龍洞古道屍命案死者母控含冤而死我要妳一輩子良心不安臥龍洞古道斷魂情侶年前同地迷路獲救巧合搜救員是同一人臥龍洞古道蘋果社會蘋果關心你遇到難關勇敢求助生命一定有出路張老師專線生命線自殺防治安心專線小時再給自己一次機會,356,0,2,3,37,6,0
2640,appledaily.tw,10161036837832069,請大家務必繼續落實防疫啊👆看蘋果疫情新聞最多最完整桃機群聚感染鏈不只路人發病日讓台大名醫憂藏第套劇本超可怕桃機確診還有染疫者沒被找出醫列點嘆新一波疫情海嘯已襲來若攻進社區這些人最要擔心醫憂能否守住未來周是關鍵火線話題疫情🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果生活桃機防疫計程車武漢肺炎新冠肺炎群聚感染,30,0,3,0,1,1,1
2641,appledaily.tw,10161036909807069,大哥心眼實在太小了吧嘖嘖🍎看蘋果追真相黑道大哥被爆生殖器手術失敗不滿遭女護理師老鷹變小雞竟派人襲擊日本工藤會野村悟蘋果國際,484,2,0,222,22,2,1
2642,appledaily.tw,10161036957232069,撰寫報導的女總監出庭承認報導內容是引用新浪網新唐人且未經查證🍎蘋果新聞多小時陪伴你周玉蔻孫天群放言蘋果社會,98,0,2,74,2,0,0
2643,appledaily.tw,10161036824992069,雨具都要備著喔👆蘋果新聞多小時陪伴你今晨降雨機率增明起北部大降強冷空氣最冷時間曝氣象蘋果生活,129,1,0,1,15,0,0
2644,appledaily.tw,10161036937327069,這個包商素質也太差了吧地主也不敢置信直呼「是沒政府了嗎？」😫🍎蘋果獨家不能只有我看到獨家台電強占民地濫墾國有地南電北送施工惡行曝光台電蘋果社會南投南電北送,56,0,0,3,8,0,1
2645,appledaily.tw,10161036821217069,至少這次不是半夜發文了👆蘋果新聞多小時陪伴你微博控李靚蕾沒拿出出軌證據王力宏將停工至年🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂王力宏李靚蕾,42,1,1,18,0,0,1
2646,appledaily.tw,10161036860287069,在校方澄清後校園傍晚卻發生憾事目前身分無法證實台灣大學蘋果社會再給自己一次機會自殺防治諮詢安心專線小時生命線協談專線張老師專線,479,0,0,10,24,51,0
2647,appledaily.tw,10161036884522069,從小細節看到深情醫師都感動的真愛🍎蘋果獨家不能只有我看到獨家立陶宛妻換肝張洪量每周載她往返北高回診醫感動看見真愛張洪量立陶宛陳肇隆蘋果娛樂,326,9,8,0,0,0,1
2648,appledaily.tw,10161036874037069,又新增案例實在讓人憂心🍎看蘋果疫情新聞最多最完整驚桃機群聚天已人發病確診病毒傳播鏈還不明朗桃機群聚再增確診本土感染擴大鄭文燦步驟築防火牆火線話題疫情武漢肺炎新冠病毒桃園機場疫情蘋果生活,47,0,2,1,6,0,1
2649,appledaily.tw,10161035963067069,看起來胡宇威有點進退兩難喔蘋果御守全年無休胡宇威曝妹夫姪女紐約染疫爸媽來台難提親陳庭妮揭原因🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂胡宇威陳庭妮影片蘋果新聞網,28,0,0,0,0,0,0
2650,appledaily.tw,10161036845897069,瞬間變成實境秀了👆蘋果新聞多小時陪伴你武嶺暗夜藍可兒神祕女影鄉民開監視器狂追小時結局超展開全笑了武嶺監視器蘋果生活,76,0,1,16,1,0,1
2651,appledaily.tw,10161036855427069,和王力宏私訊曝光閨密嗆根本羞辱酸李靚蕾破費了,657,0,1,102,6,1,5
2652,appledaily.tw,10161036812712069,等等這書分鐘就能看完啊👆蘋果新聞多小時陪伴你韓國瑜不小心洩漏野心她叫朱立倫靠邊站淡水嬤拚不過韓粉的韓先生來敲門韓國瑜黃瓊慧蘋果政治,107,1,1,74,2,0,3
2653,appledaily.tw,10161036834872069,這波要守住呀🙏🍎看蘋果疫情新聞最多最完整桃機群聚再增確診本土感染擴大鄭文燦步驟築防火牆桃機群聚擴大傳再增人確診累計例指揮所加速篩檢攔毒火線話題疫情武漢肺炎新冠病毒桃園機場疫情蘋果生活,33,0,6,5,0,0,2
2654,appledaily.tw,10161036802002069,稍早最新消息已新增第例我們能做的就是持續遵守防疫措施🍎看蘋果疫情新聞最多最完整桃機確診還有染疫者沒被找出醫列點嘆新一波疫情海嘯已襲來桃機群聚感染鏈不只路人發病日讓台大名醫憂藏第套劇本超可怕火線話題疫情武漢肺炎新冠病毒桃園機場疫情沈政男蘋果生活,46,1,0,2,8,1,0
2655,appledaily.tw,10161035090417069,荳荳康復後也順利找到一個溫暖的家要繼續健康快樂的生活喔😇🍎蘋果新聞多小時陪伴你流浪幼貓車禍骨折慘哀嚎熱心志工為牠找到溫暖的家🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：流浪貓浪浪貓喵星人動保處認養代替購買暖蘋果,42,9,3,0,0,0,0
2656,appledaily.tw,10161036783332069,記得要提前儲水喔👆蘋果新聞多小時陪伴你高雄停水儲水蘋果生活,44,0,0,5,4,0,0
2657,appledaily.tw,10161036778632069,桃機群聚擴大傳再增人確診累計例指揮所加速篩檢攔毒,164,0,6,7,39,22,3
2658,appledaily.tw,10161036753232069,希望不是讓人憂心的走向😰🍎看蘋果疫情新聞最多最完整桃機群聚感染鏈不只路人發病日讓台大名醫憂藏第套劇本超可怕火線話題疫情武漢肺炎新冠病毒桃園機場疫情黃立民蘋果生活,105,0,0,11,26,0,2
2659,appledaily.tw,10161036742742069,爸爸感覺好可愛希望未來有機會來台灣呀👆蘋果新聞多小時陪伴你兩理由送女兒來台教英文美國老爸為這件事後悔了台灣蘋果生活,75,1,2,2,1,0,0
2660,appledaily.tw,10161035834237069,每一間都好想住看看耶👆蘋果新聞多小時陪伴你間台灣最美飯店票選出爐加碼大必住最美房間飯店台灣最美飯店,48,0,0,0,0,0,0
2661,appledaily.tw,10161035851882069,還有什麼響亮的稱號大家多發揮創意吧蘋果新聞多小時陪伴你金鏞連線台南在地平衡打線統一簽胡金龍一舉三得文逆洪中事件後找到新東家近天未在中職出賽胡金龍年約加盟統一獅不只統一獅有興趣胡金龍跟家人討論後決延續球員生涯從家鄉球隊重新開始蘋果體育統一獅胡金龍富邦悍將陳鏞基台南中華職棒台灣職棒,49,0,0,0,0,0,0
2662,appledaily.tw,10161035423992069,瘦下來身體還會更健康喔也很佩服她的毅力呢👏👆蘋果新聞多小時陪伴你龍妹變正妹她公斤公斤老公出賣照片網驚像換一個老婆🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：減重蘋果生活,250,4,0,2,2,0,0
2663,appledaily.tw,10161035656132069,真的很像😂👆蘋果新聞多小時陪伴你路邊驚見條巨大豬血糕還有香菜網曝真正用途蘋果生活豬血糕,114,1,0,38,0,1,0
2664,appledaily.tw,10161035187157069,這是什麼偶像劇的愛情故事嗎😊在那編👆蘋果新聞多小時陪伴你專訪星巴客戀曲竟從借錢開始幫男友洗衣成吵架導火線🔴蘋果頻道🍎蘋果播客請你來作客🎧：🎧：🎧：🎧：🎧：蘋果娛樂林愷倫,49,1,0,0,0,0,1
2665,appledaily.tw,10161035837842069,醫師指出這其實就像是肝臟周圍長出小水泡沒有大到壓迫臟器都不用太緊張👆蘋果御守全年無休苦苓肝腫瘤原來是水瘤名醫解析人有人會長可和平共處蘋果生活苦苓水瘤,14,0,1,0,2,0,0
2666,appledaily.tw,10161035697012069,你也是貢獻者之一嗎在那編👆新聞大爆炸蘋果什麼都有蘋果,46,0,0,0,0,0,0
